Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Credit cards,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
6658afc2ede4344b9a6bd0e1,663bbfcb8a52278d5aaea0a4,AWAITING REVIEW,Not Applicable,2024-05-30T16:56:40.949000Z,2024-05-30T17:00:40.972000Z,,2024-05-30T17:04:29.832682Z,241.0,CYPBKY9Q,42,"Visa, MasterCard",62,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
6658afc5b546329c14e46da4,65e902afecd2486a69f2dedc,AWAITING REVIEW,Not Applicable,2024-05-30T16:56:44.183000Z,2024-05-30T16:58:13.258000Z,,2024-05-30T16:58:13.788329Z,90.0,CYPBKY9Q,401,"Other, MasterCard",33,Male,White,United States,United States,United States,English,No,Full-Time
6658afe638c226e962823d2f,5c43a0c0c394d20001612b0a,AWAITING REVIEW,Not Applicable,2024-05-30T16:57:14.864000Z,2024-05-30T17:02:15.700000Z,,2024-05-30T17:04:48.412571Z,301.0,CYPBKY9Q,391,"Visa, MasterCard, American Express, Other",44,Male,Asian,Philippines,United States,Philippines,Tagalog-Filipino,No,Full-Time
6658affcaf416f1d3a57ff3a,65d935f75fde30418cc7dad4,AWAITING REVIEW,Not Applicable,2024-05-30T16:57:38.275000Z,2024-05-30T17:00:09.049000Z,,2024-05-30T17:04:25.354023Z,151.0,CYPBKY9Q,279,Visa,23,Female,White,Peru,United States,Peru,Spanish,Yes,Part-Time
6658b00712616c7213f6eabc,6293f40cb830603d3dbe5d9a,AWAITING REVIEW,Not Applicable,2024-05-30T16:57:58.875000Z,2024-05-30T17:00:11.711000Z,,2024-05-30T17:04:26.003628Z,133.0,CYPBKY9Q,2599,"Visa, MasterCard",35,Male,White,United States,United States,United States,English,No,Full-Time
6658b010b578f89f8d57ff7e,6650c51a9e991a2faf0ee858,AWAITING REVIEW,Not Applicable,2024-05-30T16:57:59.889000Z,2024-05-30T17:10:46.779000Z,,2024-05-30T17:11:42.834677Z,767.0,CYPBKY9Q,18,Visa,20,Male,Other,"Venezuela, Bolivarian Republic of",United States,"Venezuela, Bolivarian Republic of",Spanish,Yes,Part-Time
6658b0336982adde0971f3be,60d01f5f9dc279ad4e3b1e38,AWAITING REVIEW,Not Applicable,2024-05-30T16:58:32.924000Z,2024-05-30T17:01:46.528000Z,,2024-05-30T17:04:40.084842Z,194.0,CYPBKY9Q,1298,"Visa, MasterCard",48,Male,White,Israel,United States,Israel,Hebrew,DATA_EXPIRED,DATA_EXPIRED
6658b0425f6a7ef6d452793d,5712a503ba4da20011c0132f,AWAITING REVIEW,Not Applicable,2024-05-30T16:58:50.015000Z,2024-05-30T17:00:17.098000Z,,2024-05-30T17:04:26.629804Z,88.0,CYPBKY9Q,3499,"Visa, American Express",40,Male,White,United States,United States,United States,English,No,Full-Time
6658b0433bc07c15a8994b5b,66207c9bd338355243ffa09d,AWAITING REVIEW,Not Applicable,2024-05-30T16:58:47.693000Z,2024-05-30T17:01:17.932000Z,,2024-05-30T17:04:36.942901Z,151.0,CYPBKY9Q,231,"Visa, MasterCard, American Express, Other",19,Male,Asian,United States,United States,United States,English,Yes,DATA_EXPIRED
6658b046e07cb0f062898107,62dc62a4a898b6caf66c299d,AWAITING REVIEW,Not Applicable,2024-05-30T16:58:49.941000Z,2024-05-30T17:03:14.011000Z,,2024-05-30T17:05:05.696722Z,265.0,CYPBKY9Q,1322,Visa,19,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6658b064b91466db56e72a41,5ca5a3b6184b73001967448c,AWAITING REVIEW,Not Applicable,2024-05-30T16:59:22.598000Z,2024-05-30T17:01:18.610000Z,,2024-05-30T17:04:37.120555Z,117.0,CYPBKY9Q,3409,"Visa, MasterCard",36,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6658b0a6c2644885b06f11d9,66245f5bc8c29b85b0ecf5db,AWAITING REVIEW,Not Applicable,2024-05-30T17:00:33.404000Z,2024-05-30T17:08:20.417000Z,,2024-05-30T17:08:20.910357Z,468.0,CYPBKY9Q,4,"Visa, MasterCard, American Express",42,Male,White,Germany,United States,Germany,German,No,Full-Time
6658b0c0181c5007b043894e,650858b5122636b5b2aa8a9f,AWAITING REVIEW,Not Applicable,2024-05-30T17:00:52.477000Z,2024-05-30T17:04:04.537000Z,,2024-05-30T17:05:19.745362Z,193.0,CYPBKY9Q,1162,American Express,24,Male,Other,United States,United States,United States,English,No,Full-Time
6658b0f64561eed35002dda0,661c76cf66968c5731bce3c6,AWAITING REVIEW,Not Applicable,2024-05-30T17:02:00.184000Z,2024-05-30T17:05:40.315000Z,,2024-05-30T17:05:52.577335Z,221.0,CYPBKY9Q,25,"Visa, MasterCard, American Express",47,Male,White,United States,United States,Ukraine,English,No,Full-Time
6658b1407a2770523b858279,60675b278929f00a78c91c3f,AWAITING REVIEW,Not Applicable,2024-05-30T17:03:03Z,2024-05-30T17:06:02.009000Z,,2024-05-30T17:06:04.489793Z,180.0,CYPBKY9Q,6722,"MasterCard, American Express, Visa",34,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6658b150e30afe4044cef63b,60cd479b61b19c4610ad8d71,AWAITING REVIEW,Not Applicable,2024-05-30T17:03:16.305000Z,2024-05-30T17:06:10.954000Z,,2024-05-30T17:06:12.365370Z,175.0,CYPBKY9Q,997,Visa,29,Male,White,United States,United States,United States,English,Yes,Full-Time
6658b161ee05597300994c33,63ea53e0ddf55cd04e5fc984,AWAITING REVIEW,Not Applicable,2024-05-30T17:03:40.562000Z,2024-05-30T17:06:10.664000Z,,2024-05-30T17:06:11.829971Z,151.0,CYPBKY9Q,1706,"Visa, American Express",38,Male,Asian,Liberia,United States,India,English,No,Full-Time
6658b1645d976e458f02f4bd,60204dc20bebf462370504bf,AWAITING REVIEW,Not Applicable,2024-05-30T17:03:36.929000Z,2024-05-30T17:31:46.731000Z,,2024-05-30T17:31:51.297844Z,1690.0,CYPBKY9Q,2085,"Visa, American Express",34,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
6658b172c00bf8747d5c7934,6126c68385863fa349a80305,AWAITING REVIEW,Not Applicable,2024-05-30T17:03:50.602000Z,2024-05-30T17:05:43.546000Z,,2024-05-30T17:05:53.664209Z,113.0,CYPBKY9Q,1967,Visa,23,Male,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6658b1c62773d9e8ba7fee39,5d5ebf95e23737001a549deb,AWAITING REVIEW,Not Applicable,2024-05-30T17:05:39.075000Z,2024-05-30T17:08:15.950000Z,,2024-05-30T17:08:16.721777Z,157.0,CYPBKY9Q,910,"Visa, MasterCard",37,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6658b23cfa019e8f175c7a28,66047ae43a0f755c19ae9147,AWAITING REVIEW,Not Applicable,2024-05-30T17:07:15.386000Z,2024-05-30T17:14:57.280000Z,,2024-05-30T17:15:27.599159Z,462.0,CYPBKY9Q,70,"Visa, MasterCard",57,Male,White,United States,United States,United States,English,No,Full-Time
6658b2671657be7ced26901a,61586c12c1a76518834c3a36,AWAITING REVIEW,Not Applicable,2024-05-30T17:07:59.275000Z,2024-05-30T17:13:02.695000Z,,2024-05-30T17:13:29.336638Z,304.0,CYPBKY9Q,701,"Visa, MasterCard, American Express",70,Male,White,Colombia,United States,United States,Spanish,DATA_EXPIRED,DATA_EXPIRED
6658b299522b5c7e89752983,66455972380c92b46853478e,AWAITING REVIEW,Not Applicable,2024-05-30T17:08:49.980000Z,2024-05-30T17:12:10.162000Z,,2024-05-30T17:12:11.082651Z,201.0,CYPBKY9Q,65,"Visa, Other",45,Male,White,United States,United States,United States,English,No,Full-Time
6658b2aefa019e8f175c7a3f,5ce4526ccf8db30015ba7187,AWAITING REVIEW,Not Applicable,2024-05-30T17:09:06.613000Z,2024-05-30T17:12:00.988000Z,,2024-05-30T17:12:02.412098Z,175.0,CYPBKY9Q,2064,MasterCard,34,Male,Mixed,United States,United States,United States,English,No,Full-Time
6658b7c50eb742f84c1ec2fe,651f8c9561bba4367911484c,AWAITING REVIEW,Not Applicable,2024-05-30T17:30:51.596000Z,2024-05-30T17:33:36.133000Z,,2024-05-30T17:33:36.941178Z,165.0,CYPBKY9Q,431,"Visa, MasterCard, Other",38,Male,Asian,United States,United States,Philippines,English,No,Full-Time
6658a6b9c2644885b06f0ff2,661be66ef515d799157ea82a,RETURNED,Not Applicable,2024-05-30T16:18:13.318000Z,,,,,,66,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6658a78645c8f9a7a3bc43f5,6601dd2517ba20deb91b0626,RETURNED,Not Applicable,2024-05-30T16:21:34.813000Z,,,,,,23,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6658ab512264800e1db0e17f,610184b85f6357139bc4c9eb,RETURNED,Not Applicable,2024-05-30T16:37:41.861000Z,,,,,,2871,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6658ad60da381ac73a72314b,62a3b2b0eb528bfeb2ea2e02,TIMED-OUT,Not Applicable,2024-05-30T16:46:32.054000Z,,,,15216.0,,567,Visa,32,Male,Mixed,Dominican Republic,United States,Dominican Republic,Spanish,Yes,Part-Time
